(1, 0.5875244769658868, 1.0199742495740474, 0.8428736824760334)
(2, 0.6643306193960631, 0.8289812091487182, 0.8402435329158445)
(3, 0.6716479439348655, 0.8045760012131897, 0.8098316829212422)
(4, 0.6704627434813976, 0.7952159844245742, 0.806033678622901)
(5, 0.6749201277955271, 0.7927636103921253, 0.8036853437242271)
(6, 0.6722405441615995, 0.7991929099219148, 0.806547308973803)
(7, 0.672369370297846, 0.7876154530758539, 0.8057825437054784)
(8, 0.6608523137174069, 0.8272023164180148, 0.9259995016010643)
(9, 0.644852107595589, 0.878824858248525, 0.8983140087383972)
(10, 0.6348036689683603, 0.8992134212227292, 0.960617626008715)
(11, 0.6430227764608883, 0.8793459364648236, 0.8717924912299105)
(12, 0.651963310316397, 0.8541489056893132, 0.8661575989971615)
(13, 0.6457538905493146, 0.8749900455511026, 0.9313194563755149)
(14, 0.6473255694115222, 0.8725636620166414, 0.811617071424578)
(15, 0.6647170978048026, 0.8205893565419029, 0.8947707435787216)
(16, 0.6524013191796352, 0.8505512047511992, 0.8011595427650983)
(17, 0.6717510048438627, 0.7969205387322612, 0.8390265907634469)
(18, 0.6791971555189117, 0.7893201723954867, 0.8072012493034452)
(19, 0.6779604246109451, 0.7843363946585675, 0.7976719775398954)
(20, 0.6797897557456457, 0.7774044658732704, 0.7926865058335605)
(21, 0.6784241987014326, 0.774965721026085, 0.8097647853902125)
(22, 0.6802277646088839, 0.7741332535827664, 0.7934942980506036)
(23, 0.6799701123363908, 0.7721423662800355, 0.7998699992217556)
(24, 0.6781407812016902, 0.7775859891958098, 0.8035955389791536)
(25, 0.677702772338452, 0.7730433838550789, 0.7850267102457494)
(26, 0.6802277646088839, 0.7708132593291194, 0.7859847920760398)
(27, 0.6787591466556735, 0.7722561646707866, 0.7975847275992157)
(28, 0.6801504689271359, 0.7747106244733584, 0.7929450402194953)
(29, 0.681000721426363, 0.7670134125723193, 0.7975729548884632)
(30, 0.6804596516541276, 0.763880819184038, 0.7957135368292493)
(31, 0.6809749561991136, 0.7651864705547857, 0.7965777845748432)
(32, 0.681335669380604, 0.7643323875232538, 0.7904038710374944)
(33, 0.6805627125631248, 0.7691055638364808, 0.8010418324741175)
(34, 0.6819540348345873, 0.7639170495805905, 0.7874026628248474)
(35, 0.6820313305163351, 0.7634601480553515, 0.7828347223417554)
(36, 0.6836803050602906, 0.7619833099289224, 0.7833865857543961)
(37, 0.6827527568793157, 0.7610947229996721, 0.7844708287455114)
(38, 0.6831650005153046, 0.7605615045607602, 0.7860315305328455)
(39, 0.6823920436978255, 0.7599149298929027, 0.7971430279964543)
(40, 0.6814129650623518, 0.7674496619862021, 0.7904952586715737)
(41, 0.6811553127898589, 0.7631016194153328, 0.78595770315907)
(42, 0.6843502009687725, 0.7597240912097883, 0.7802744956391208)
(43, 0.6826754611975677, 0.7596136033459777, 0.784415639038856)
(44, 0.6819798000618366, 0.7604544916262063, 0.8034407688920545)
(45, 0.6799185818818922, 0.7771872917697368, 0.8012520801358025)
(46, 0.6801762341543852, 0.7707662377244101, 0.7891624105471567)
(47, 0.6822632175615789, 0.7686308924030986, 0.7853716226362873)
(48, 0.6812068432443574, 0.7662897583838124, 0.785292364707551)
(49, 0.6817479130165928, 0.7632172306746458, 0.7929497320636228)
(50, 0.6826754611975677, 0.7648608729086322, 0.7922513531702352)
(51, 0.6820055652890858, 0.7632566290523042, 0.7863039200718481)
(52, 0.6824951046068226, 0.7621928239058935, 0.7801707773342225)
(53, 0.6831650005153046, 0.7608226135367933, 0.786871479544184)
(54, 0.6839894877872823, 0.760589492985535, 0.7756446305638305)
(55, 0.6806400082448727, 0.7641854961682685, 0.7795203845692069)
(56, 0.6833453571060497, 0.7626138969181838, 0.7840055192442642)
(57, 0.6820828609708338, 0.7637470090859455, 0.7881509638255634)
(58, 0.6829073482428115, 0.7640592922020452, 0.7775963695480578)
(59, 0.682185921879831, 0.7603303677636323, 0.7759778929300094)
(60, 0.6838348964237865, 0.7591732077857946, 0.7887816167495948)
(61, 0.6829588786973101, 0.7588796959418536, 0.7972120807083575)
(62, 0.6823920436978255, 0.7589900964324258, 0.7818521861562451)
(63, 0.6822632175615789, 0.7593886243164875, 0.7811017831334018)
(64, 0.6816706173348449, 0.7588620647344259, 0.7736651632588922)
(65, 0.6820313305163351, 0.7605988415025355, 0.7903893209150908)
(66, 0.6833453571060497, 0.7568796067226453, 0.786916062204737)
(67, 0.6832680614243017, 0.7608553783808916, 0.7961676855878346)
(68, 0.6805369473358756, 0.7648995855353437, 0.7856318044250147)
(69, 0.6799443471091415, 0.7623220074978573, 0.7818122067672902)
(70, 0.683371122333299, 0.7595114485754944, 0.7824387516284528)
(71, 0.6828042873338143, 0.7589786909510008, 0.7863543903800305)
(72, 0.683371122333299, 0.759278017070054, 0.7831183599519945)
(73, 0.6832165309698032, 0.7599066027496245, 0.7814232692519452)
(74, 0.6819540348345873, 0.7594229067720474, 0.7773055738253328)
(75, 0.6829588786973101, 0.7577637750205043, 0.7774270763675198)
(76, 0.6828300525610635, 0.7574922331727743, 0.7788648358845394)
(77, 0.6813614346078533, 0.7596583413564745, 0.7787416735294274)
(78, 0.6832422961970525, 0.7590920926484952, 0.781335326204287)
(79, 0.6837060702875399, 0.7566739672772238, 0.7772847328439465)
(80, 0.6811553127898589, 0.7576378252888348, 0.8010398019272429)
(81, 0.6831392352880552, 0.7580033180749358, 0.7790127916736909)
(82, 0.6830361743790581, 0.7585811357518337, 0.7776537004849546)
(83, 0.6839121921055343, 0.7564144917738466, 0.7729043471159308)
(84, 0.6837576007420385, 0.7572805090994077, 0.7941588980955717)
(85, 0.6844017314232711, 0.7552128492271595, 0.7831621622474146)
(86, 0.6833453571060497, 0.7585305154136225, 0.7851605836828646)
(87, 0.6831134700608059, 0.7578832430835646, 0.7906844107462969)
(88, 0.6816190868803463, 0.7571251449780229, 0.787536071257251)
(89, 0.6838348964237865, 0.7587723009717763, 0.7788807806682089)
(90, 0.6843759661960218, 0.7590525631257793, 0.7796389357149688)
(91, 0.6843759661960218, 0.7573367596694373, 0.7763568263217376)
(92, 0.6843244357415232, 0.7582117847343933, 0.7797794805690408)
(93, 0.6836803050602906, 0.7563859170049018, 0.7776108394761881)
(94, 0.6808461300628672, 0.7553909649008002, 0.7839561696069777)
(95, 0.6824951046068226, 0.7558505663990703, 0.777352224732418)
(96, 0.6855611666494899, 0.752861074813167, 0.7721219788541339)
(97, 0.6828042873338143, 0.7534639148622027, 0.7772353199730819)
(98, 0.6835257136967948, 0.7548022303596965, 0.7862846044992344)
(99, 0.6843502009687725, 0.7533708740890374, 0.7749476768957813)
(100, 0.6839379573327837, 0.7575859976715485, 0.7788574676992978)
