(1, 1.466679628501673, 1.423392929921837)
(2, 1.4371727019306824, 1.3488827257526923)
(3, 1.4364510529994854, 1.367347611232401)
(4, 1.4390571532335061, 1.3680891090089258)
(5, 1.4286330288393567, 1.3467995909154429)
(6, 1.426457011569285, 1.337032806120449)
(7, 1.4388846405950184, 1.3742296597513484)
(8, 1.4346671240254139, 1.3556840338844849)
(9, 1.4352200478122352, 1.3623249953442873)
(10, 1.428757194489819, 1.3761444550676292)
(11, 1.4233666262833822, 1.346222522643597)
(12, 1.4231260818009233, 1.3463070315456653)
(13, 1.4183004686784249, 1.3505345778070472)
(14, 1.418041920170555, 1.3541080120348925)
(15, 1.4184403000710235, 1.3849885753390243)
(16, 1.414918172967717, 1.3321012738707583)
(17, 1.414329755628983, 1.3527658404468623)
(18, 1.41339206875482, 1.3337763958057955)
(19, 1.4120571931299548, 1.3354392135542845)
(20, 1.4093999205556087, 1.3312208184326433)
(21, 1.4096370960209956, 1.341443059687871)
(22, 1.410284967731724, 1.355175886586873)
(23, 1.4108320618495247, 1.3454275865532752)
(24, 1.4099827024880875, 1.333585225507025)
(25, 1.4113549149961597, 1.3435919924712207)
(26, 1.4095198067702717, 1.33943514683533)
(27, 1.412607363764197, 1.328610977899835)
(28, 1.4096797319297265, 1.3342988204451842)
(29, 1.4099057872931076, 1.32637202393051)
(30, 1.4123529976861187, 1.326096859923081)
(31, 1.4089598933804046, 1.331788150384908)
(32, 1.4090307091693408, 1.331022298375758)
(33, 1.4148398469603538, 1.3384176367581162)
(34, 1.4118505546937485, 1.3282406457478333)
(35, 1.4092263092075201, 1.3274346395127592)
(36, 1.4069557825123233, 1.3492890227539462)
(37, 1.4250206003690515, 1.3405580835420519)
(38, 1.4157012719818243, 1.338383426202286)
(39, 1.4164949281683683, 1.341674014243318)
(40, 1.412227090999131, 1.3482081608162273)
(41, 1.4107500916510827, 1.3428088033838108)
(42, 1.4109644528696188, 1.3353777374856646)
(43, 1.4088345848942898, 1.3347425014020826)
(44, 1.410842438165023, 1.3328388712211316)
(45, 1.40834856185311, 1.3506702185625492)
(46, 1.4134516094764082, 1.3462504023436186)
(47, 1.4124880225624716, 1.3431440471837925)
(48, 1.410985568902107, 1.343617899184944)
(49, 1.409893968353567, 1.3316899829413713)
(50, 1.409309951976226, 1.3430775405720483)
(51, 1.4082168958343004, 1.3327508700328188)
(52, 1.4101804227934838, 1.3351333009873283)
(53, 1.4088566011431969, 1.3385247551248673)
(54, 1.4088795149931423, 1.348845988914754)
(55, 1.4077390649503838, 1.3381846094901302)
(56, 1.4088142954190142, 1.346279257328826)
(57, 1.4094090586330354, 1.3299539974293182)
(58, 1.4099914516573984, 1.3354329712189033)
(59, 1.4076158207046419, 1.3273405590317005)
(60, 1.4077410316328547, 1.332936978984551)
(61, 1.409558762827826, 1.33646518428538)
(62, 1.407362540296946, 1.3416855971108925)
(63, 1.4079127017253397, 1.338129302681153)
(64, 1.40744666474967, 1.3467575683863575)
(65, 1.4066025367445611, 1.342470277533659)
(66, 1.4072662892968228, 1.3357964707407304)
(67, 1.4083024493468568, 1.3480673767522595)
(68, 1.4091805420367949, 1.3415835517288721)
(69, 1.4059974657764318, 1.32679735718001)
(70, 1.4079498142640168, 1.3315213860755972)
(71, 1.4058528048690262, 1.3325303704922211)
(72, 1.4063713363732282, 1.3322702773632644)
(73, 1.4079935055460988, 1.341319185820635)
(74, 1.404772691217988, 1.3381133605342563)
(75, 1.4052726517098724, 1.3294163036739906)
(76, 1.4056568105655958, 1.334904179156549)
(77, 1.4055793063286972, 1.326282394211848)
(78, 1.4074045889497842, 1.3317725107237122)
(79, 1.4078616898674345, 1.328155915547988)
(80, 1.406779692913889, 1.3291360274113857)
(81, 1.4063687938856584, 1.3352846359395278)
(82, 1.4063034489502768, 1.3398184641227406)
(83, 1.4085085858180777, 1.3286460902817847)
(84, 1.4117945151293803, 1.3258976876184612)
(85, 1.4092445908365925, 1.3453639737422483)
(86, 1.4097631446185495, 1.3306746870494974)
(87, 1.4064454435634748, 1.339204980808121)
(88, 1.42304051205677, 1.3908407124046267)
(89, 1.440869829498873, 1.377713826160963)
(90, 1.4361343065788825, 1.3575697467019623)
(91, 1.4376423477072402, 1.3594290361359722)
(92, 1.4384517488251518, 1.3691518767462925)
(93, 1.439543385842426, 1.3581452683877087)
(94, 1.4475675953083278, 1.367181560394946)
(95, 1.4406828084583898, 1.3612203888639283)
(96, 1.4409758307552893, 1.3583034360853574)
(97, 1.4295798811747598, 1.3583791638910452)
(98, 1.4215609708448211, 1.3737308134058188)
(99, 1.4275135158869192, 1.3702029938056617)
(100, 1.4311115886380952, 1.3612289559033106)
