(1, 1.4671039456896773, 1.409621763936599)
(2, 1.4450848302605472, 1.4147650237883191)
(3, 1.4465728150189092, 1.412329101266722)
(4, 1.4473111320784566, 1.4123165979045487)
(5, 1.442416543364423, 1.3919966893271032)
(6, 1.4370443793026926, 1.4193966528154986)
(7, 1.4275652417856335, 1.3914109148169336)
(8, 1.4290410345677909, 1.3928230753006614)
(9, 1.4246802923884068, 1.38189511690389)
(10, 1.4211835970282993, 1.40979859088691)
(11, 1.4119844498932943, 1.378170142776652)
(12, 1.4077003990359684, 1.3898314528926206)
(13, 1.4216436593560562, 1.3896827827396512)
(14, 1.4158213933094386, 1.3702812406307598)
(15, 1.4254152274901504, 1.3788603873798266)
(16, 1.420732302405118, 1.3712032884151524)
(17, 1.4234249795110354, 1.3933462381637178)
(18, 1.424831545067236, 1.381855240127368)
(19, 1.4175677700640255, 1.3922211820211063)
(20, 1.414531909711915, 1.3716906121735344)
(21, 1.4121329081728955, 1.3790181060456628)
(22, 1.4246140043327256, 1.3926851823225115)
(23, 1.4244747567504668, 1.3803002779896139)
(24, 1.4214463583365533, 1.4039317870039798)
(25, 1.4193319147728274, 1.391089181968654)
(26, 1.4175158242603347, 1.3785880532940014)
(27, 1.4071395219870657, 1.3696327622800046)
(28, 1.4030094197277307, 1.3731478295148498)
(29, 1.4012787028761657, 1.3686607348595876)
(30, 1.4009785814948617, 1.36959971899667)
(31, 1.400388282420645, 1.3646755493009535)
(32, 1.401242750022745, 1.3668751093719116)
(33, 1.4009534622628643, 1.3715622056564452)
(34, 1.4003100321430897, 1.3759705528714363)
(35, 1.3982582321054478, 1.3695094491291555)
(36, 1.3977854121606694, 1.3787412815150266)
(37, 1.3976505416688874, 1.364215190063043)
(38, 1.3961454486583142, 1.4241680777895882)
(39, 1.3954251660540704, 1.3767216471234975)
(40, 1.3968194555599998, 1.3716682147398813)
(41, 1.3958010413915611, 1.3797069668191462)
(42, 1.3965265977161583, 1.3700675736160548)
(43, 1.3957476857063622, 1.4191335264059872)
(44, 1.3968865153142023, 1.3656203215353937)
(45, 1.3970727803136915, 1.3715223542671051)
(46, 1.3952884867723054, 1.3617087083123505)
(47, 1.393256130319682, 1.3814491903103965)
(48, 1.3965805575111805, 1.3663493082252793)
(49, 1.393053654096853, 1.373962999020004)
(50, 1.3932647852237106, 1.3641891746181432)
(51, 1.3921230308036951, 1.3799461418479086)
(52, 1.3942939881846146, 1.363559726435848)
(53, 1.3943641525844674, 1.371484894255533)
(54, 1.394162159556248, 1.39642290764221)
(55, 1.392326516696135, 1.3693108553164228)
(56, 1.3934663193080687, 1.3668355545949646)
(57, 1.3946444614352937, 1.369352691266825)
(58, 1.3939536293571597, 1.3829422053713925)
(59, 1.3929261952224115, 1.3670978797491786)
(60, 1.394054900444098, 1.3818564542713705)
(61, 1.3937872262896465, 1.3810733579160646)
(62, 1.3922256378286315, 1.3755635037870175)
(63, 1.3921412598321536, 1.3751371493256477)
(64, 1.3921895100290154, 1.3730498454028686)
(65, 1.3914293207723092, 1.3832167133332491)
(66, 1.392611744827254, 1.369632883914274)
(67, 1.3907281734404806, 1.3882183727052666)
(68, 1.391723610812409, 1.3767688688720907)
(69, 1.3918965391704599, 1.362701391479608)
(70, 1.3922720779495266, 1.3689083506246695)
(71, 1.3909026976183592, 1.378885263520515)
(72, 1.391031977958421, 1.3697927316635905)
(73, 1.3920480611363297, 1.373900100668639)
(74, 1.3892590978348716, 1.3608289530574555)
(75, 1.394349843057693, 1.37473115463562)
(76, 1.392327071282166, 1.3679402268507264)
(77, 1.3931471189926707, 1.3753675775722907)
(78, 1.3903079735987998, 1.3701310761327732)
(79, 1.390577388343272, 1.368407915177256)
(80, 1.3902763870041346, 1.3926635875496178)
(81, 1.392829239055478, 1.3626358427758916)
(82, 1.3911980668063897, 1.3661898210146879)
(83, 1.3903228626120592, 1.3737095041825518)
(84, 1.3905904046403492, 1.3636629205033461)
(85, 1.3910762087606996, 1.3599132038550297)
(86, 1.3891640860377483, 1.3620701293251045)
(87, 1.3907811457776516, 1.3676761686349839)
(88, 1.3914790261658656, 1.3806005751083856)
(89, 1.3895797816404245, 1.3624650078831562)
(90, 1.3907500830806738, 1.3670675363675615)
(91, 1.3888227549428345, 1.3688086556275234)
(92, 1.3879721056764907, 1.3749773958700018)
(93, 1.391796344136122, 1.3648398988437136)
(94, 1.3907537559318897, 1.3633866586690568)
(95, 1.3913829982796508, 1.3596575157835495)
(96, 1.3896818966969715, 1.374325868879208)
(97, 1.3897052284890685, 1.370156058844896)
(98, 1.3916551734901248, 1.3608635175393369)
(99, 1.388897773600972, 1.379385907039479)
(100, 1.3904282653917244, 1.3649539321581465)
