(1, 2.410757681306534, 2.76704658458325)
(2, 2.3962512281178925, 2.784692438159767)
(3, 2.3922153300869193, 2.7729700230555725)
(4, 2.4034899891920043, 2.7696514940271784)
(5, 2.394974496037168, 2.7494366134345376)
(6, 2.3825672919021406, 2.730256519570318)
(7, 2.377767624348154, 2.7165550622640184)
(8, 2.3562800882196067, 2.703931683294902)
(9, 2.3508602137262327, 2.7206036507321394)
(10, 2.34390292784266, 2.6986381822544554)
(11, 2.3745953991677102, 2.7422080422025714)
(12, 2.3545353080968843, 2.6899698819288624)
(13, 2.3348394980886633, 2.692378462996325)
(14, 2.3510478773946764, 2.7427398259862437)
(15, 2.3537435466309504, 2.6821947070674397)
(16, 2.338686745415443, 2.6942201775373373)
(17, 2.315192484228905, 2.6850022678892267)
(18, 2.310727818586783, 2.6836540921727425)
(19, 2.3087461208293236, 2.6815313876846103)
(20, 2.3616371829122214, 2.710609795399865)
(21, 2.3242285866818975, 2.687934694938397)
(22, 2.3042572330387228, 2.688040873231674)
(23, 2.3022909217984706, 2.6763216874267153)
(24, 2.295461469762154, 2.6927211145734713)
(25, 2.3610551175298227, 2.6895893392108357)
(26, 2.3235805800155873, 2.682006469792839)
(27, 2.3198068027544134, 2.692589116572906)
(28, 2.3107479308019583, 2.6691526454307204)
(29, 2.304652082435465, 2.6852503880708882)
(30, 2.317435272143441, 2.6932988792808947)
(31, 2.316819734236861, 2.70760985382666)
(32, 2.3011375782129533, 2.695386850314513)
(33, 2.2956967466675375, 2.667748033362268)
(34, 2.315324057666383, 2.675261222611874)
(35, 2.2891471362283737, 2.6606141563086303)
(36, 2.2860137612991407, 2.677199003275488)
(37, 2.2944992983919352, 2.698700823777758)
(38, 2.2934729299778245, 2.673592783094996)
(39, 2.28851713875472, 2.6790570148704616)
(40, 2.2840741247647767, 2.653068861514261)
(41, 2.2738124539244122, 2.6654957291673056)
(42, 2.2803894684171353, 2.7109366827177435)
(43, 2.291019471215108, 2.6699017872163497)
(44, 2.2778067909625084, 2.7246163763556024)
(45, 2.2863486481443736, 2.675679161910701)
(46, 2.2820827597370537, 2.644531105878297)
(47, 2.271102616099906, 2.632919944257511)
(48, 2.272139680803723, 2.6640520764094244)
(49, 2.277881518716508, 2.6622076496852243)
(50, 2.2714077465751337, 2.6380225342255024)
(51, 2.2705333665915637, 2.6454309475343067)
(52, 2.268940144040191, 2.6377370558045983)
(53, 2.27273260999957, 2.644536544703342)
(54, 2.3020449042569977, 2.720977847210786)
(55, 2.2961007978439656, 2.6771125358462564)
(56, 2.3013622072344893, 2.6630345141778746)
(57, 2.2907097567671966, 2.698185537636834)
(58, 2.274430926462468, 2.6380229493480494)
(59, 2.2683238412726587, 2.640290774121247)
(60, 2.2662274665533193, 2.649884757855657)
(61, 2.2973864288292485, 2.671519181581514)
(62, 2.2841965064730045, 2.6809751257204724)
(63, 2.2675363425995667, 2.681149594366245)
(64, 2.2665606405168908, 2.6387074075648633)
(65, 2.258068840341749, 2.6665319457933285)
(66, 2.266823597103518, 2.6537166801287237)
(67, 2.274145616928041, 2.6576777790588038)
(68, 2.269614363348267, 2.663696082284987)
(69, 2.264257099935715, 2.664658339862058)
(70, 2.3018758811224473, 2.6751841737284976)
(71, 2.2812444350332153, 2.653491890242916)
(72, 2.272826003643181, 2.6843941002047425)
(73, 2.278792307907207, 2.671175501160598)
(74, 2.269317969522149, 2.851955001447397)
(75, 2.27332050225528, 2.638078530438694)
(76, 2.264179719358786, 2.697179216357607)
(77, 2.2681899200327407, 2.663614016151139)
(78, 2.2617991693655224, 2.6692415838059715)
(79, 2.279777099309966, 2.6615645154238456)
(80, 2.277858895766066, 2.6676972184536307)
(81, 2.2700294491800035, 2.6374922341036275)
(82, 2.257949028154015, 2.65947963574346)
(83, 2.268761138565121, 2.6526582311567197)
(84, 2.265078463038268, 2.6277054942685383)
(85, 2.2642290453287006, 2.661606316322355)
(86, 2.266929737740347, 2.653554155666127)
(87, 2.27110120064154, 2.6680022475017853)
(88, 2.2702067864190107, 2.664519795135857)
(89, 2.2544193443826868, 2.647070345001934)
(90, 2.263282100666097, 2.6595587529078752)
(91, 2.2718793197997016, 2.677067440190784)
(92, 2.2773284057929803, 2.6686737775559823)
(93, 2.267906686733927, 2.6580164753161006)
(94, 2.2660711868862307, 2.686318745203663)
(95, 2.2647460304897353, 2.669381327848502)
(96, 2.2771198319738883, 2.6526619876476185)
(97, 2.2688553750216354, 2.6446101390972205)
(98, 2.2680020918430945, 2.6666814897185263)
(99, 2.2642496349478742, 2.658388872569583)
(100, 2.2689691794366653, 2.6583493552540087)
