(1, 2.4121388785882467, 2.76290372156749)
(2, 2.401308232082587, 2.749183040274632)
(3, 2.395184877083618, 2.7405830660868347)
(4, 2.388771158081608, 2.7266871090500517)
(5, 2.374384061199578, 2.7187792693945227)
(6, 2.3642084575899314, 2.698967576181601)
(7, 2.3548829379168534, 2.6879621362732755)
(8, 2.34542817362245, 2.680019966940106)
(9, 2.3378552802089407, 2.6704067152039794)
(10, 2.327437836022587, 2.6542641946873258)
(11, 2.3223595419487326, 2.63881370589721)
(12, 2.3138572250024105, 2.6519179669717095)
(13, 2.3164394169562086, 2.637798068215435)
(14, 2.310686021107135, 2.6475662350678175)
(15, 2.3100954201476913, 2.6282063258003245)
(16, 2.301129513143478, 2.6369484759533925)
(17, 2.297759276042937, 2.6345390115654594)
(18, 2.2966957757172533, 2.6358680233008362)
(19, 2.295439351908438, 2.636456591961433)
(20, 2.2886805234528196, 2.626449146182039)
(21, 2.2899340397285792, 2.612568234262576)
(22, 2.2860633008343125, 2.650910919033869)
(23, 2.2894302085206095, 2.6288135491762312)
(24, 2.2824547531097052, 2.627164248257307)
(25, 2.280434297211542, 2.6427209931386115)
(26, 2.2814549258650363, 2.6092088334967705)
(27, 2.278528434143205, 2.6044481588284443)
(28, 2.2753517615249685, 2.606461935999467)
(29, 2.274023880844658, 2.621644937482565)
(30, 2.2726583912996077, 2.6000353255889754)
(31, 2.271195629208108, 2.604403539333122)
(32, 2.271996654742396, 2.6298198831375723)
(33, 2.268899651887705, 2.628452811232683)
(34, 2.268934229057481, 2.6058682631514514)
(35, 2.267710690038334, 2.599710585702242)
(36, 2.2702486360491347, 2.6045693041584035)
(37, 2.2640321373383347, 2.6122286949817233)
(38, 2.2657539680946788, 2.614974430066269)
(39, 2.265896726237709, 2.608126625885563)
(40, 2.265718497595441, 2.6225801890252702)
(41, 2.2631706101078057, 2.603836179332949)
(42, 2.261219067514649, 2.6071210439515924)
(43, 2.2635348005183347, 2.6062453382074176)
(44, 2.2626289083467253, 2.5959788740015735)
(45, 2.2556016334049227, 2.6137276262591236)
(46, 2.261228801491688, 2.612486317270601)
(47, 2.2573817489587027, 2.603384774901314)
(48, 2.2541650055547664, 2.6076177487903696)
(49, 2.253838813461502, 2.602416374356885)
(50, 2.2542908806886093, 2.6003682369211587)
(51, 2.2560933741168805, 2.6128722964868913)
(52, 2.251567160216822, 2.608542009291075)
(53, 2.2590332582829165, 2.6016609207246826)
(54, 2.2555619982773996, 2.62203244461861)
(55, 2.2512257389978, 2.6110469484044043)
(56, 2.2594711618726357, 2.59302572973345)
(57, 2.252898838314451, 2.6032996228312135)
(58, 2.2532140247798056, 2.6143154611495074)
(59, 2.25341494726918, 2.6106979839942595)
(60, 2.2532591175296193, 2.6183944297828394)
(61, 2.2491665051849576, 2.6054353790137585)
(62, 2.254275828848703, 2.596265199304291)
(63, 2.2483680806901303, 2.616823632964962)
(64, 2.248562383522222, 2.6183464398483918)
(65, 2.253512045534134, 2.6110153513964764)
(66, 2.25130776457788, 2.6173497614535792)
(67, 2.2542259777485163, 2.6201353783994916)
(68, 2.252545819526565, 2.6057603337618422)
(69, 2.248809284896072, 2.622577688359528)
(70, 2.252805328464712, 2.6071290347938896)
(71, 2.2494771800575752, 2.616999900354289)
(72, 2.2486286506919186, 2.6143723296643517)
(73, 2.249537516051697, 2.607344512254769)
(74, 2.252608604392226, 2.621555430108908)
(75, 2.2520472085341803, 2.6137162664967333)
(76, 2.2500151400250252, 2.618324278151928)
(77, 2.2464854013075652, 2.6151978428162153)
(78, 2.248876878117752, 2.6119063028416614)
(79, 2.2495989096868816, 2.6127806565079705)
(80, 2.247003258190864, 2.6129104135579713)
(81, 2.2462875462445355, 2.6117516475516727)
(82, 2.2473029659915764, 2.611492570027615)
(83, 2.242068671789515, 2.611587476544764)
(84, 2.2461785663189398, 2.613871837300604)
(85, 2.246685668642758, 2.617674204416864)
(86, 2.248515526623773, 2.6017936316440804)
(87, 2.2433457233948095, 2.607117047311949)
(88, 2.240387262822728, 2.6071708639959357)
(89, 2.2415043323997534, 2.622780545456583)
(90, 2.2436963375577204, 2.596975399664446)
(91, 2.2459730092797483, 2.607530873523139)
(92, 2.241184749310773, 2.6122549366847556)
(93, 2.2479881970016247, 2.6265390105082562)
(94, 2.241263539344294, 2.6233080343882094)
(95, 2.246926405691602, 2.6227851870325267)
(96, 2.2424740011310567, 2.61002946620331)
(97, 2.239937130162462, 2.6388560615198955)
(98, 2.2418244841691832, 2.638534835630603)
(99, 2.2381005679959816, 2.6257430441883147)
(100, 2.2374194237351226, 2.6351796212775485)
