Epoch: 52, Loss: 0.6066797929641455, Accuracy: 0.811377245508982, Validation loss : 0.6044801246931509
Epoch: 53, Loss: 0.6105851949298003, Accuracy: 0.8097441480675014, Validation loss : 0.6191131090597038
Epoch: 54, Loss: 0.6066018115255558, Accuracy: 0.8139629831246598, Validation loss : 0.6025783491749179
Epoch: 55, Loss: 0.6156929547489409, Accuracy: 0.8105606967882417, Validation loss : 0.6022567389342552
Epoch: 56, Loss: 0.6096608937151599, Accuracy: 0.8140990745781165, Validation loss : 0.6276674688538708
Epoch: 57, Loss: 0.6077652448324573, Accuracy: 0.8139629831246598, Validation loss : 0.6702621615686107
Epoch: 58, Loss: 0.6085347680213269, Accuracy: 0.8101524224278716, Validation loss : 0.6123298476213765
Epoch: 59, Loss: 0.6070368611912477, Accuracy: 0.8109689711486119, Validation loss : 0.6131346772737176
Epoch: 60, Loss: 0.604587326414004, Accuracy: 0.813826891671203, Validation loss : 0.6100903311004141
Epoch: 61, Loss: 0.6033370886107605, Accuracy: 0.8124659771366358, Validation loss : 0.636895109160165
Epoch: 62, Loss: 0.6092702716307964, Accuracy: 0.8106967882416984, Validation loss : 0.6346680919135195
Epoch: 63, Loss: 0.6157585445673934, Accuracy: 0.8102885138813283, Validation loss : 0.6117508606822978
Epoch: 64, Loss: 0.6111754911317829, Accuracy: 0.8121937942297224, Validation loss : 0.6379241689693114
Epoch: 65, Loss: 0.6093264650422888, Accuracy: 0.8106967882416984, Validation loss : 0.6268982567115158
Epoch: 66, Loss: 0.6009358438231154, Accuracy: 0.812874251497006, Validation loss : 0.6144008667301538
Epoch: 67, Loss: 0.6076887443667487, Accuracy: 0.8119216113228089, Validation loss : 0.6127530959874359
Epoch: 68, Loss: 0.6048150153464996, Accuracy: 0.8108328796951552, Validation loss : 0.664580996624612
Epoch: 69, Loss: 0.600381986717625, Accuracy: 0.8143712574850299, Validation loss : 0.634580051658353
Epoch: 70, Loss: 0.6062159686751415, Accuracy: 0.8132825258573761, Validation loss : 0.6240781645545185
Epoch: 71, Loss: 0.6029035066656837, Accuracy: 0.8157321720195971, Validation loss : 0.6356184319667316
Epoch: 72, Loss: 0.6129896513155033, Accuracy: 0.8115133369624388, Validation loss : 0.6138261749492664
Epoch: 73, Loss: 0.6064712330335981, Accuracy: 0.8115133369624388, Validation loss : 0.6261267329362882
Epoch: 74, Loss: 0.6092824021375973, Accuracy: 0.8130103429504627, Validation loss : 0.6314494811585523
Epoch: 75, Loss: 0.6106206641475873, Accuracy: 0.8126020685900925, Validation loss : 0.6840836708675375
Epoch: 76, Loss: 0.631018025994741, Accuracy: 0.8093358737071312, Validation loss : 0.6785247554649205
Epoch: 77, Loss: 0.6827682926344367, Accuracy: 0.7932770821992379, Validation loss : 1.5283090017134109
Epoch: 78, Loss: 1.214742713016677, Accuracy: 0.5488568317909636, Validation loss : 1.148753243408325
Epoch: 79, Loss: 1.12709419139511, Accuracy: 0.5753946652150245, Validation loss : 1.1162289009759305
Epoch: 80, Loss: 1.126806441845888, Accuracy: 0.5687261839956451, Validation loss : 1.1527523066354908
Epoch: 81, Loss: 1.117988849591439, Accuracy: 0.5617855198693522, Validation loss : 1.14909052925907
Epoch: 82, Loss: 1.1290938495444773, Accuracy: 0.5529395753946652, Validation loss : 1.1132913397731938
Epoch: 83, Loss: 1.0785230757458237, Accuracy: 0.5698149156232989, Validation loss : 1.0472421143987374
Epoch: 84, Loss: 0.7198353249543462, Accuracy: 0.7774904735982581, Validation loss : 0.6307360347780913
Epoch: 85, Loss: 0.6346144241914815, Accuracy: 0.8085193249863909, Validation loss : 0.6183454551863057
Epoch: 86, Loss: 0.6247008134045019, Accuracy: 0.8106967882416984, Validation loss : 0.6240576001939454
Epoch: 87, Loss: 0.6229168265353995, Accuracy: 0.811377245508982, Validation loss : 0.6608431143648785
Epoch: 88, Loss: 0.6355440676985278, Accuracy: 0.8075666848121938, Validation loss : 0.6244036679804948
Epoch: 89, Loss: 0.6254258702515875, Accuracy: 0.8102885138813283, Validation loss : 0.6435263375915333
Epoch: 90, Loss: 0.6257982927770593, Accuracy: 0.8117855198693522, Validation loss : 0.6509329851146214
Epoch: 91, Loss: 0.6235951608505235, Accuracy: 0.8060696788241698, Validation loss : 0.6441137032327426
Epoch: 92, Loss: 0.6213101203478821, Accuracy: 0.8090636908002178, Validation loss : 0.641484422364497
Epoch: 93, Loss: 0.617218727341046, Accuracy: 0.8081110506260207, Validation loss : 0.6601561537583064
Epoch: 94, Loss: 0.6215768648116532, Accuracy: 0.8081110506260207, Validation loss : 0.6332389184930762
Epoch: 95, Loss: 0.6241630189156854, Accuracy: 0.8119216113228089, Validation loss : 0.6242553121960305
Epoch: 96, Loss: 0.6213536770822293, Accuracy: 0.8083832335329342, Validation loss : 0.6651046141798923
Epoch: 97, Loss: 0.6145234236526318, Accuracy: 0.8117855198693522, Validation loss : 0.6115896551271033
Epoch: 98, Loss: 0.6144933763767063, Accuracy: 0.8126020685900925, Validation loss : 0.6551128298394742
Epoch: 99, Loss: 0.6232938380710829, Accuracy: 0.8116494284158955, Validation loss : 0.6362447162947863
