(1, 0.6212574850299402, 1.0659464326389052, 0.8084268962014335)
(2, 0.6149972781709309, 1.0798332325270183, 0.8566165236603097)
(3, 0.6695699510070767, 0.9714449724763232, 0.8372212429406708)
(4, 0.6925694066412629, 0.942638609550248, 0.7745949945731466)
(5, 0.6929776810016332, 0.9318933391578358, 0.944548263691597)
(6, 0.7084921066956995, 0.9018115126335193, 0.8487227694139039)
(7, 0.7152966793685357, 0.8850593012919555, 0.8174456732310091)
(8, 0.6725639629831247, 0.9677768014228807, 0.787633387261883)
(9, 0.7030484485574305, 0.914508045818639, 0.7909378430024844)
(10, 0.7143440391943386, 0.8958178661796479, 0.9190476379140797)
(11, 0.6727000544365814, 0.9870770705444378, 0.7668444380205592)
(12, 0.7152966793685357, 0.8923496767983776, 0.7546455106759464)
(13, 0.6823625476320088, 0.962042658898704, 0.8214868221261625)
(14, 0.7113500272182907, 0.9036656170256974, 0.9433614672868876)
(15, 0.6712030484485574, 0.9768919932763913, 0.7582703787614437)
(16, 0.6706586826347305, 0.9774112336249923, 0.7710221593365049)
(17, 0.6589548176374523, 1.001707717491756, 1.052236488815468)
(18, 0.6878062057702776, 0.9410384796168422, 0.904986150313329)
(19, 0.6752857920522591, 0.9629974243436171, 0.9407553156649858)
(20, 0.666984213391399, 0.9910373604782539, 0.8514520454742156)
(21, 0.6864452912357104, 0.9482251356941281, 0.8098856948222813)
(22, 0.7105334784975503, 0.9143486874640417, 0.8868412984921417)
(23, 0.6956995100707676, 0.9264751911468723, 0.7745650359142975)
(24, 0.7075394665215025, 0.9108490037125224, 0.7828071328568504)
(25, 0.686173108328797, 0.9612938958949855, 0.8295004437294792)
(26, 0.7061785519869352, 0.9161978784829637, 0.7390095807158702)
(27, 0.7354382144801307, 0.8517084286072143, 0.7080345191355545)
(28, 0.7146162221012521, 0.8975274568901711, 0.8371912129836793)
(29, 0.6786880783886772, 0.9562392510564643, 1.0874381847347543)
(30, 0.6819542732716385, 0.9464376220431817, 0.8316003790963796)
(31, 0.7180185084376701, 0.8802709212711108, 0.8608112716906646)
(32, 0.6899836690255852, 0.9496555219883226, 0.8148618740312021)
(33, 0.7158410451823626, 0.8889919596070414, 0.770267243128499)
(34, 0.7159771366358193, 0.8920036265006767, 0.980525190005597)
(35, 0.7176102340773, 0.8811457688175351, 0.8781603951139957)
(36, 0.7186989657049537, 0.8814140586310487, 0.9318158275432069)
(37, 0.7290419161676647, 0.8437455064117817, 0.7525501197237454)
(38, 0.7074033750680457, 0.8976273041473245, 0.7312461678416529)
(39, 0.7050898203592815, 0.8959252541172092, 1.1097554249610908)
(40, 0.7109417528579205, 0.9035489077260097, 0.8378797814034019)
(41, 0.7089003810560697, 0.8964770423057438, 0.7463352336605558)
(42, 0.6857648339684268, 0.949683732835582, 0.8947794031479563)
(43, 0.6914806750136091, 0.9407457562753502, 0.8347060789369862)
(44, 0.7252313554708765, 0.8759371000385798, 0.7515018972252365)
(45, 0.7347577572128471, 0.8397203775724611, 0.679793819989938)
(46, 0.7167936853565596, 0.8854253503386342, 0.9655249323219337)
(47, 0.6679368535655961, 0.9876059276504235, 1.0360494679165522)
(48, 0.7061785519869352, 0.9166849130435003, 0.8077956945044746)
(49, 0.6850843767011432, 0.9645769173160518, 0.8260215502181615)
(50, 0.6326891671203049, 1.052765481190279, 1.015863610225718)
(51, 0.6594991834512792, 1.0162368419521668, 0.7172159935080558)
(52, 0.6921611322808927, 0.9648424135409202, 0.8710527630501554)
(53, 0.6364997278170931, 1.0572068883577779, 0.973017385519461)
(54, 0.7412901469787697, 0.8783465200186443, 0.9517827784809025)
(55, 0.6476592270005443, 1.031685648611588, 1.1548807521066267)
(56, 0.6789602612955906, 0.9862588019454755, 0.839329764133884)
(57, 0.6826347305389222, 0.9908395026393302, 0.8671808524962735)
(58, 0.6867174741426239, 0.9866898879264347, 1.3374875768426975)
(59, 0.6537833424060969, 1.0309287475173097, 0.8819416261921451)
(60, 0.6524224278715297, 1.0326773150131412, 0.8206122460236157)
(61, 0.6735166031573218, 1.0043015504482542, 0.9868032191583463)
(62, 0.6343222645617855, 1.0528674916185428, 0.8938886572930822)
(63, 0.6631736526946108, 1.0119344244002153, 1.1429823928897431)
(64, 0.6771910724006532, 0.9832047480405978, 0.8080968633643922)
(65, 0.6902558519324986, 0.9447179927823864, 0.8903909275915614)
(66, 0.6600435492651061, 1.002415449917437, 0.9551683868168487)
(67, 0.6678007621121393, 0.9769706854968857, 0.8705035044163238)
(68, 0.6714752313554708, 0.9831176332696698, 0.8923168071810811)
(69, 0.6590909090909091, 1.0015203113304447, 0.8823444490454316)
(70, 0.6618127381600436, 1.0305682487522059, 1.0088892129640752)
(71, 0.6991017964071856, 0.9244749477322417, 0.7331841630282192)
(72, 0.6985574305933587, 0.9364432103796413, 0.7908175796169988)
(73, 0.6864452912357104, 0.971771165906923, 0.8420338681389496)
(74, 0.6382689167120305, 1.0674176572753085, 0.9262447536324248)
(75, 0.6265650517147523, 1.0778311189311207, 0.8569138656387072)
(76, 0.6756940664126293, 0.9580425207054653, 0.7833190213477723)
(77, 0.6637180185084377, 1.0153342358696438, 0.8151287149936295)
(78, 0.7050898203592815, 0.9080641311635813, 0.7384024916757171)
(79, 0.6951551442569407, 0.9411765556674528, 0.9605064916180596)
(80, 0.6824986390854655, 0.9441984617823426, 0.8311878600982654)
(81, 0.6835873707131193, 0.9676844380131907, 0.9635721591884796)
(82, 0.6792324442025041, 0.9703564729737234, 0.9888270657801586)
(83, 0.7076755579749592, 0.9064600494936267, 0.7355598121451565)
(84, 0.6805933587370713, 0.9688107400288969, 0.9432380786834809)
(85, 0.6841317365269461, 0.9626873634846804, 0.9558497499702443)
(86, 0.6793685356559608, 0.944133287673637, 0.8753633359786799)
(87, 0.6656232988568318, 0.9852680789056569, 1.019819199652591)
(88, 0.6793685356559608, 0.9858698900713966, 0.8273076658128524)
(89, 0.706314643440392, 0.9122297258854627, 0.8288822865045681)
(90, 0.7025040827436037, 0.9080733699005687, 1.0923975476230585)
(91, 0.7029123571039738, 0.9281241051715834, 0.8910502228427325)
(92, 0.6922972237343494, 0.9262162485744878, 0.9466127903192068)
(93, 0.7108056614044638, 0.9036157205492379, 0.8101945046873364)
(94, 0.7340772999455634, 0.8640552828895515, 0.9246199857403012)
(95, 0.7089003810560697, 0.9155564261952093, 0.9499728553479757)
(96, 0.6977408818726184, 0.9364360084097113, 1.008392760728977)
(97, 0.7025040827436037, 0.9336148613970179, 0.9408207977668189)
(98, 0.700870985302123, 0.9383178964546472, 0.9238638104409563)
(99, 0.6641262928688079, 0.9978528259943795, 0.8582253728972451)
(100, 0.6890310288513881, 0.9275799175136543, 0.8707533621786403)
