Variant,Learning Rate,Quartile_1,Quartile_2,Quartile_3,Quartile_4,Overall
Weighted,0.0001,0.6049 +/- 0.0,0.7249 +/- 0.0,0.8051 +/- 0.0,0.5064 +/- 0.0,0.651 +/- 0.0
