Variant,Learning Rate,Quartile_1,Quartile_2,Quartile_3,Quartile_4,Overall
WeightedLaplasian,0.001,2.2953 +/- 0.0,2.9019 +/- 0.0,4.0425 +/- 0.0,0.2731 +/- 0.0,2.3003 +/- 0.0
