Variant,Learning Rate,Quartile_1,Quartile_2,Quartile_3,Quartile_4,Overall
weighted,0.0001,0.6505 +/- 0.0,0.6868 +/- 0.0,0.7857 +/- 0.0,0.9714 +/- 0.0,0.8027 +/- 0.0
