Variant,Learning Rate,Quartile_1,Quartile_2,Quartile_3,Quartile_4,Overall
Binary,0.0001,0.7344 +/- 0.0,0.762 +/- 0.0,0.8086 +/- 0.0,0.4085 +/- 0.0,0.6567 +/- 0.0
